,falsified,rating,verified_purchase,sentiment,num_words_in_text,num_stopwords,num_words_in_text_no_stop,num_unique_words,mean_word_len,max_word_len,num_chars,num_punctuations,num_scentences_in_text,flesch_ease,flesch_kincaid_grade,automated_readability_index,overall_readability_index,total_sentiment,average_review_sentiment
7725,1,5,1,1,35,14,21,30,4.628571428571429,9,196,3,1,53.89,14.2,18.0,15.0,11.0,11.0
7726,1,5,1,1,26,11,15,24,4.076923076923077,11,131,9,3,79.56,4.3,2.1,5.0,15.0,5.0
7727,1,5,0,1,59,30,29,49,4.610169491525424,12,330,5,4,64.91,7.9,7.7,8.0,11.0,2.75
7728,1,5,1,1,29,13,16,27,4.482758620689656,10,158,4,3,87.01,3.5,4.5,6.0,14.0,4.666666666666667
7729,1,5,1,1,31,14,17,29,4.161290322580645,9,159,5,3,86.4,3.8,3.3,4.0,14.0,4.666666666666667
7730,1,5,0,1,24,11,13,23,3.9583333333333335,9,118,4,1,72.5,9.1,9.2,7.0,9.0,9.0
7731,1,5,0,1,45,22,23,38,4.5777777777777775,11,250,8,2,65.56,9.7,11.4,8.0,12.0,6.0
7732,1,5,1,1,37,19,18,34,4.1891891891891895,10,191,4,3,75.91,5.7,4.5,6.0,12.0,4.0
7733,1,5,0,1,97,60,37,70,4.051546391752577,10,489,11,7,82.75,5.2,4.6,5.0,24.0,3.4285714285714284
7737,1,5,1,1,44,21,23,42,3.886363636363636,6,214,3,3,90.39,4.3,4.2,5.0,8.0,2.6666666666666665
7738,1,5,0,1,27,15,12,26,3.9259259259259265,9,132,3,3,96.18,2.1,1.6,4.0,11.0,3.6666666666666665
7739,1,5,1,1,46,27,19,40,3.608695652173913,8,211,6,3,98.25,3.4,3.2,3.0,11.0,3.6666666666666665
7740,1,5,0,1,25,13,12,25,3.88,11,121,2,1,79.94,8.3,9.3,9.0,4.0,4.0
7741,1,5,0,1,44,22,22,40,4.227272727272728,11,230,10,4,77.23,5.2,4.0,5.0,17.0,4.25
7742,1,5,1,1,37,16,21,30,4.135135135135135,8,189,3,3,92.83,3.4,4.2,5.0,9.0,3.0
7743,1,5,0,1,61,32,29,51,4.180327868852459,13,315,7,4,89.79,4.5,5.9,6.0,13.0,3.25
7744,1,5,0,1,94,46,48,76,4.5,10,516,13,8,76.42,5.5,5.6,6.0,30.0,3.75
7745,1,5,1,1,54,25,29,46,4.296296296296297,13,285,7,4,83.15,5.0,5.6,6.0,13.0,3.25
7746,1,5,0,1,46,24,22,42,4.304347826086956,9,243,3,2,73.51,8.7,10.3,8.0,8.0,4.0
7747,1,5,1,1,19,10,9,18,4.368421052631579,11,101,4,3,90.46,2.2,2.3,3.0,10.0,3.333333333333333
7748,1,5,0,1,54,31,23,42,4.018518518518518,8,270,8,3,87.05,5.6,6.5,6.0,10.0,3.333333333333333
7750,1,5,1,1,75,42,33,56,3.72,9,353,13,7,94.45,2.7,1.4,5.0,24.0,3.4285714285714284
7751,1,5,0,1,26,12,14,25,4.653846153846153,11,146,5,2,75.2,6.0,7.0,7.0,12.0,6.0
7752,1,5,0,1,50,24,26,45,4.76,12,287,8,4,67.25,7.0,7.2,8.0,13.0,3.25
7753,1,5,0,1,43,23,20,35,4.418604651162791,12,232,6,2,66.57,9.3,10.1,8.0,5.0,2.5
7754,1,5,1,1,63,33,30,53,4.095238095238095,12,320,13,6,94.66,2.7,3.1,3.0,31.0,5.166666666666667
7755,1,5,1,1,76,42,34,62,4.144736842105264,11,390,8,2,58.29,14.6,17.1,18.0,8.0,4.0
7756,1,5,1,1,34,12,22,30,3.941176470588236,9,167,10,4,80.48,4.0,2.8,4.0,10.0,2.5
7757,1,5,0,1,21,11,10,21,4.238095238095238,11,109,2,2,77.74,5.0,3.8,5.0,6.0,3.0
7758,1,5,1,1,25,11,14,24,4.36,12,133,2,2,84.17,4.6,5.4,6.0,8.0,4.0
7759,1,5,0,1,64,31,33,46,4.4375,12,347,8,5,83.86,4.7,5.9,7.0,22.0,4.4
7760,1,5,0,1,52,27,25,41,4.307692307692308,14,275,8,5,86.3,3.8,4.1,6.0,16.0,3.2
7761,1,5,0,1,62,27,35,58,4.225806451612904,13,323,7,4,81.12,5.8,6.2,6.0,13.0,3.25
7762,1,5,0,1,45,23,22,41,4.466666666666667,12,245,7,4,85.39,4.2,5.2,6.0,14.0,3.5
7763,1,5,0,1,52,28,24,47,4.326923076923077,14,276,8,4,75.2,6.0,5.5,7.0,16.0,4.0
7764,1,5,0,1,47,24,23,39,4.531914893617022,11,259,5,3,55.54,9.4,7.7,8.0,12.0,4.0
7765,1,5,1,1,46,21,25,39,4.065217391304348,10,232,8,5,95.98,2.2,2.3,4.0,17.0,3.4
7766,1,5,0,1,30,16,14,27,4.6,11,167,3,2,81.63,5.6,7.7,8.0,7.0,3.5
7767,1,5,0,1,56,29,27,50,4.464285714285714,10,305,6,2,59.98,11.8,13.6,12.0,6.0,3.0
7769,1,5,0,1,47,24,23,39,5.0638297872340425,13,284,7,3,72.46,7.1,10.2,7.0,9.0,3.0
7771,1,5,1,1,23,9,14,22,4.260869565217392,6,122,4,1,90.43,6.4,10.1,7.0,11.0,11.0
7773,1,5,0,1,75,34,41,62,4.506666666666667,13,412,12,8,87.31,3.4,4.5,6.0,26.0,3.25
7774,1,5,1,1,19,9,10,18,4.7368421052631575,14,108,2,2,70.29,5.8,5.6,6.0,6.0,3.0
7775,1,5,1,1,58,29,29,46,4.206896551724138,10,301,12,2,67.93,10.9,13.0,13.0,15.0,7.5
7776,1,5,1,1,42,24,18,36,3.8809523809523814,9,204,5,4,94.66,2.7,2.1,3.0,17.0,4.25
7777,1,5,0,1,62,24,38,48,4.645161290322581,17,349,15,4,72.87,6.9,8.4,7.0,24.0,6.0
7778,1,5,0,1,38,22,16,35,4.2105263157894735,11,197,5,3,92.42,3.5,4.7,8.0,6.0,2.0
7779,1,5,0,1,79,42,37,63,4.367088607594937,13,423,8,6,83.46,4.9,5.7,7.0,21.0,3.5
7780,1,5,0,1,30,15,15,26,3.8333333333333335,10,145,5,3,86.71,3.7,1.6,6.0,12.0,4.0
7781,1,5,1,1,27,12,15,23,4.703703703703703,11,153,6,3,87.72,3.3,5.2,6.0,11.0,3.6666666666666665
7782,1,5,0,1,61,27,34,52,4.590163934426228,10,340,8,7,88.02,3.1,4.5,7.0,30.0,4.285714285714286
7783,1,5,1,1,19,9,10,17,4.473684210526316,13,103,5,2,87.21,3.5,4.4,5.0,12.0,6.0
7784,1,5,0,1,27,13,14,24,4.481481481481481,12,147,3,3,87.72,3.3,4.2,6.0,10.0,3.333333333333333
7786,1,5,0,1,96,44,52,72,4.625,11,539,17,6,72.16,7.2,8.4,8.0,17.0,2.833333333333333
7787,1,5,1,1,37,16,21,31,3.783783783783784,10,176,5,4,95.88,2.2,1.0,5.0,15.0,3.75
7788,1,5,1,1,34,15,19,30,4.470588235294118,10,185,8,1,62.35,13.0,16.6,8.0,4.0,4.0
7789,1,5,0,1,49,22,27,45,5.020408163265306,12,294,9,4,67.45,6.9,8.3,7.0,13.0,3.25
7790,1,5,1,1,80,28,52,55,4.8875,14,488,14,1,-9.73,34.5,41.6,11.0,3.0,3.0
7791,1,5,0,1,41,21,20,39,4.658536585365853,12,231,6,3,74.49,6.3,7.4,7.0,9.0,3.0
7792,1,5,1,1,48,23,25,44,4.8125,10,278,7,6,80.28,4.1,5.2,6.0,22.0,3.6666666666666665
7793,1,5,1,1,34,11,23,32,5.6764705882352935,11,226,8,1,36.97,16.6,22.3,17.0,4.0,4.0
7794,1,5,1,1,19,9,10,18,5.0,12,113,3,1,60.65,9.5,11.6,8.0,3.0,3.0
7795,1,5,0,1,19,10,9,19,4.368421052631579,15,101,5,2,87.21,3.5,3.9,4.0,8.0,4.0
7796,1,5,0,1,62,38,24,45,3.838709677419355,11,299,3,1,42.39,22.8,27.7,23.0,4.0,4.0
7797,1,5,1,1,33,19,14,26,4.0,12,164,8,5,98.62,1.1,0.7,1.0,27.0,5.4
7798,1,5,0,1,22,11,11,20,4.409090909090909,11,120,8,3,80.99,3.8,3.0,4.0,23.0,7.666666666666668
7799,1,5,1,1,31,14,17,28,4.548387096774194,8,171,3,3,77.94,4.9,5.2,5.0,11.0,3.6666666666666665
7800,1,5,1,1,28,12,16,28,4.357142857142857,9,149,4,4,89.75,2.5,2.6,3.0,16.0,4.0
7801,1,5,0,1,32,14,18,30,4.34375,11,170,4,2,89.08,4.8,7.0,7.0,5.0,2.5
7802,1,5,0,1,26,11,15,24,5.461538461538462,16,167,7,2,49.82,9.5,10.8,10.0,12.0,6.0
7803,1,5,0,1,50,23,27,43,4.02,10,250,9,5,95.17,2.5,2.5,3.0,16.0,3.2
7804,1,5,1,1,49,32,17,37,3.2448979591836733,7,207,4,1,72.5,15.3,18.3,2.0,2.0,2.0
7805,1,5,0,1,22,10,12,19,4.090909090909091,8,111,3,1,91.45,6.0,8.8,6.0,11.0,11.0
7806,1,5,0,1,78,41,37,64,4.1410256410256405,12,400,7,6,83.66,4.8,4.6,5.0,16.0,2.6666666666666665
7807,1,5,0,1,58,27,31,50,4.568965517241379,11,322,6,4,73.68,6.6,7.3,8.0,14.0,3.5
7808,1,5,1,1,22,11,11,19,4.090909090909091,10,111,5,3,89.45,2.6,1.5,3.0,13.0,4.333333333333333
7810,1,5,0,1,36,15,21,34,5.0555555555555545,11,217,6,4,70.8,5.6,6.9,9.0,13.0,3.25
7811,1,5,0,1,22,8,14,22,4.363636363636363,9,117,5,2,77.74,5.0,5.3,6.0,10.0,5.0
7812,1,5,1,1,33,20,13,32,3.9696969696969697,9,163,4,2,88.57,5.0,5.5,5.0,8.0,4.0
7813,1,5,0,1,41,17,24,38,5.121951219512195,13,250,5,2,67.59,8.9,12.9,9.0,7.0,3.5
7814,1,5,0,1,35,12,23,33,5.0285714285714285,13,210,7,2,70.63,7.8,11.0,8.0,7.0,3.5
7815,1,5,0,1,54,25,29,49,4.981481481481481,13,322,8,1,17.68,24.0,29.0,24.0,10.0,10.0
7816,1,5,1,1,44,26,18,39,4.431818181818182,12,239,7,2,74.53,8.3,10.4,7.0,7.0,3.5
7817,1,5,0,1,31,17,14,27,3.870967741935484,8,150,7,3,94.86,2.6,2.0,5.0,12.0,4.0
7818,1,5,1,1,73,35,38,57,4.671232876712328,12,413,10,5,65.12,7.8,7.9,8.0,20.0,4.0
7819,1,5,0,1,45,24,21,36,4.311111111111111,10,238,8,5,87.72,3.3,3.4,5.0,19.0,3.8
7820,1,5,0,1,17,3,14,16,5.588235294117646,9,114,7,1,37.3,12.3,13.4,12.0,15.0,15.0
7821,1,5,0,1,46,28,18,41,3.652173913043478,8,213,8,3,89.79,4.5,3.4,8.0,17.0,5.666666666666668
7822,1,5,0,1,47,25,22,41,3.787234042553192,9,224,5,4,101.8,2.0,2.3,2.0,13.0,3.25
7823,1,5,0,1,72,36,36,60,4.041666666666667,10,362,6,6,93.14,3.3,3.6,6.0,23.0,3.8333333333333335
7824,1,5,0,1,27,12,15,25,5.074074074074074,10,163,3,4,56.42,7.0,6.6,10.0,16.0,4.0
7825,1,5,0,1,28,13,15,28,4.857142857142857,12,163,5,3,70.5,5.7,6.1,6.0,15.0,5.0
7826,1,5,0,1,43,24,19,37,4.069767441860465,12,218,2,1,44.75,17.7,19.2,20.0,8.0,8.0
7827,1,5,1,1,30,11,19,29,5.0,13,179,5,4,63.86,6.2,5.9,6.0,13.0,3.25
7828,1,5,0,1,36,14,22,32,5.277777777777779,15,225,7,1,26.48,18.5,21.4,13.0,10.0,10.0
7829,1,5,0,1,74,45,29,56,3.6216216216216215,9,341,9,5,90.29,4.3,3.0,7.0,16.0,3.2
7830,1,5,0,1,17,6,11,15,5.0,10,101,4,1,62.68,8.7,10.6,9.0,3.0,3.0
7833,1,5,1,1,56,24,32,39,4.25,11,293,3,3,69.41,8.2,7.9,8.0,11.0,3.6666666666666665
7834,1,5,0,1,67,33,34,51,3.970149253731343,11,332,9,3,82.68,7.3,8.4,8.0,14.0,4.666666666666667
7835,1,5,1,1,71,39,32,50,4.126760563380282,16,363,8,5,82.44,5.3,5.1,6.0,18.0,3.6
7837,1,5,0,1,100,56,44,77,4.27,12,526,8,6,79.9,6.3,7.0,7.0,21.0,3.5
7840,1,5,0,1,82,39,43,60,4.012195121951219,9,410,11,4,76.05,7.7,7.7,8.0,18.0,4.5
7841,1,5,1,1,21,10,11,20,4.428571428571429,11,113,2,2,77.74,5.0,4.7,5.0,6.0,3.0
7842,1,5,0,1,23,9,14,21,4.608695652173913,9,128,6,2,93.64,3.1,6.0,7.0,13.0,6.5
7843,1,5,0,1,65,31,34,58,4.2,11,337,4,4,80.31,6.1,6.5,7.0,11.0,2.75
7844,1,5,0,1,100,46,54,82,4.64,12,563,17,6,71.44,7.4,8.8,7.0,19.0,3.1666666666666665
7845,1,5,1,1,34,16,18,29,4.147058823529412,10,174,3,1,70.81,11.8,15.1,7.0,2.0,2.0
7846,1,5,0,1,31,15,16,28,5.0,11,185,11,3,77.94,4.9,7.3,8.0,8.0,2.6666666666666665
7847,1,5,1,1,42,23,19,33,4.261904761904762,9,220,3,1,54.23,16.1,19.6,8.0,5.0,5.0
7848,1,5,0,1,61,31,30,50,4.0163934426229515,12,309,6,1,26.48,24.7,28.0,28.0,14.0,14.0
7849,1,5,1,1,44,21,23,42,4.613636363636363,14,246,10,7,82.0,3.4,3.4,3.0,26.0,3.7142857142857135
7850,1,5,1,1,79,39,40,63,4.5696202531645564,11,440,10,8,69.89,6.0,5.0,6.0,29.0,3.625
7851,1,5,0,1,46,25,21,37,3.891304347826087,9,225,2,1,41.71,18.9,19.9,20.0,7.0,7.0
7852,1,5,0,1,83,37,46,68,4.409638554216867,12,448,6,6,82.85,5.1,6.3,7.0,16.0,2.6666666666666665
7853,1,5,0,1,49,29,20,40,3.8979591836734695,9,239,9,3,88.77,4.9,5.1,5.0,12.0,4.0
7855,1,5,0,1,93,51,42,68,4.0,9,464,13,6,89.58,4.6,5.2,6.0,17.0,2.833333333333333
7856,1,5,0,1,28,13,15,27,4.0,9,139,5,4,106.67,0.1,0.9,3.0,11.0,2.75
7857,1,5,0,1,29,13,16,27,5.1034482758620685,14,176,6,2,82.14,5.4,9.8,6.0,8.0,4.0
7858,1,5,0,1,26,10,16,26,4.384615384615385,12,139,4,2,83.66,4.8,5.7,6.0,13.0,6.5
7859,1,5,0,1,57,29,28,47,5.140350877192984,16,349,6,3,69.11,8.3,12.3,12.0,11.0,3.6666666666666665
7860,1,5,0,1,44,22,22,38,4.136363636363637,9,225,9,5,96.59,1.9,2.8,4.0,16.0,3.2
7861,1,5,0,1,63,32,31,53,4.365079365079366,9,337,11,5,84.07,4.7,5.5,6.0,19.0,3.8
7862,1,5,0,1,23,11,12,22,4.391304347826087,10,123,4,4,99.43,0.8,2.1,6.0,18.0,4.5
7863,1,5,0,1,71,34,37,57,4.0,10,354,7,4,87.25,5.5,6.3,6.0,11.0,2.75
7864,1,5,0,1,46,26,20,42,3.760869565217391,11,218,4,4,93.64,3.1,2.0,6.0,15.0,3.75
7865,1,5,1,1,38,17,21,33,4.5,10,208,5,2,61.16,9.3,9.6,9.0,6.0,3.0
7866,1,5,0,1,34,16,18,30,5.852941176470589,15,232,6,2,54.22,9.9,14.6,10.0,9.0,4.5
7867,1,5,0,1,69,32,37,58,4.594202898550725,10,390,10,1,18.36,27.8,34.7,10.0,22.0,22.0
7868,1,5,0,1,26,14,12,24,4.346153846153847,7,138,3,2,92.12,3.6,5.6,6.0,5.0,2.5
7869,1,5,0,1,25,12,13,23,4.24,11,130,2,1,71.48,9.5,11.0,7.0,8.0,8.0
7871,1,5,1,1,73,44,29,52,4.068493150684931,10,369,8,5,82.04,5.4,5.0,5.0,17.0,3.4
7872,1,5,1,1,21,8,13,20,5.047619047619048,11,126,4,2,77.74,5.0,7.6,5.0,8.0,4.0
7873,1,5,0,1,20,10,10,19,4.55,9,110,3,1,68.1,8.7,10.0,9.0,4.0,4.0
7874,1,5,0,1,44,23,21,34,3.863636363636364,8,213,8,7,107.38,-0.3,-0.2,3.0,24.0,3.4285714285714284
7875,1,5,1,1,47,27,20,42,3.9787234042553186,13,233,8,6,88.94,2.8,1.2,3.0,18.0,3.0
7876,1,5,0,1,44,19,25,38,4.568181818181818,11,244,3,1,43.74,18.1,22.1,10.0,4.0,4.0
7877,1,5,0,1,35,22,13,27,3.6857142857142855,11,163,3,3,84.98,4.3,1.8,6.0,11.0,3.6666666666666665
7878,1,5,1,1,56,30,26,45,4.0,13,279,8,6,87.42,3.4,2.1,4.0,20.0,3.333333333333333
7879,1,5,0,1,26,7,19,24,5.230769230769232,9,161,3,2,75.2,6.0,9.7,7.0,4.0,2.0
7880,1,5,1,1,31,16,15,29,4.258064516129032,13,162,2,2,81.12,5.8,6.4,6.0,7.0,3.5
7882,1,5,0,1,65,31,34,52,4.584615384615383,18,362,10,4,71.85,7.3,8.3,9.0,16.0,4.0
7883,1,5,0,1,42,24,18,35,4.285714285714286,10,223,6,1,54.23,16.1,19.8,8.0,8.0,8.0
7884,1,5,1,1,30,12,18,28,5.033333333333333,13,180,11,2,64.71,8.0,9.8,9.0,10.0,5.0
7885,1,5,1,1,25,7,18,25,3.88,7,122,6,3,96.89,1.8,1.0,2.0,11.0,3.6666666666666665
7886,1,5,0,1,53,28,25,41,4.188679245283018,11,274,3,3,87.35,5.5,7.1,6.0,10.0,3.333333333333333
7887,1,5,0,1,86,47,39,63,3.9418604651162785,12,424,7,7,84.37,4.5,3.3,6.0,23.0,3.2857142857142856
7888,1,5,1,1,27,11,16,24,4.148148148148148,9,138,4,3,96.18,2.1,2.6,5.0,15.0,5.0
7889,1,5,1,1,51,24,27,37,4.254901960784314,17,267,11,2,70.97,9.7,11.3,12.0,8.0,4.0
7890,1,5,0,1,85,45,40,66,4.411764705882354,15,459,14,7,84.57,4.5,5.4,6.0,25.0,3.571428571428572
7891,1,5,1,1,80,34,46,61,4.4625,11,436,14,5,72.36,7.1,7.8,8.0,23.0,4.6
7893,1,5,0,1,23,12,11,22,5.086956521739131,12,139,3,2,76.72,5.4,8.3,6.0,7.0,3.5
7894,1,5,0,1,36,19,17,26,4.083333333333333,11,182,4,3,76.22,5.6,3.8,7.0,13.0,4.333333333333333
7895,1,5,0,1,31,14,17,26,3.967741935483871,10,153,4,2,89.58,4.6,5.0,5.0,12.0,6.0
7896,1,5,0,1,29,13,16,26,4.448275862068964,10,157,4,4,80.99,3.8,3.2,4.0,11.0,2.75
7897,1,5,0,1,67,33,34,55,4.6716417910447765,11,379,13,5,74.79,6.2,7.3,7.0,17.0,3.4
7898,1,5,0,1,71,36,35,58,3.6760563380281686,12,331,17,5,99.36,2.9,3.0,3.0,16.0,3.2
7899,1,5,0,1,85,38,47,63,4.576470588235294,12,473,8,4,58.32,10.4,10.8,11.0,13.0,3.25
7900,1,5,0,1,72,34,38,61,4.166666666666667,10,371,13,6,93.14,3.3,4.2,5.0,23.0,3.8333333333333335
7901,1,5,0,1,27,13,14,20,4.333333333333333,12,143,3,2,83.15,5.0,5.7,7.0,7.0,3.5
7902,1,5,0,1,25,13,12,24,3.84,9,120,3,3,96.89,1.8,0.8,2.0,10.0,3.333333333333333
7903,1,5,0,1,33,14,19,30,4.727272727272728,11,188,5,4,79.97,4.2,5.0,4.0,17.0,4.25
7904,1,5,0,1,55,28,27,46,4.181818181818182,12,285,7,1,41.03,21.2,25.8,0.0,7.0,7.0
7905,1,5,0,1,34,17,17,30,4.205882352941177,8,176,4,4,88.23,3.1,2.6,3.0,13.0,3.25
7906,1,5,0,1,22,10,12,21,4.909090909090909,10,129,4,3,72.53,5.0,5.4,7.0,10.0,3.333333333333333
7907,1,5,0,1,50,23,27,42,4.7,12,284,12,5,78.25,4.8,5.7,5.0,21.0,4.2
7909,1,5,0,1,55,27,28,41,3.945454545454545,10,271,8,6,95.98,2.2,1.8,6.0,23.0,3.8333333333333335
7910,1,5,0,1,34,20,14,31,3.794117647058824,10,162,2,2,88.06,5.2,4.9,5.0,8.0,4.0
7911,1,5,0,1,27,8,19,24,4.296296296296297,9,142,3,2,91.61,3.8,5.6,6.0,6.0,3.0
7912,1,5,0,1,19,8,11,19,6.105263157894738,18,134,8,1,52.19,10.7,16.8,10.0,2.0,2.0
7913,1,5,0,1,47,24,23,39,3.8936170212765964,9,229,8,2,81.46,7.7,8.6,6.0,15.0,7.5
7914,1,5,0,1,72,39,33,56,5.0555555555555545,21,435,13,1,15.32,29.0,38.4,29.0,6.0,6.0
7915,1,5,0,1,35,20,15,29,4.457142857142856,12,191,5,2,79.09,6.6,8.3,7.0,10.0,5.0
7916,1,5,0,1,28,14,14,27,3.821428571428572,9,134,3,3,104.34,1.0,1.2,1.0,10.0,3.333333333333333
7917,1,5,0,1,27,13,14,25,4.25925925925926,8,141,2,2,66.23,7.4,5.4,8.0,8.0,4.0
7918,1,5,0,1,41,18,23,37,4.341463414634147,13,218,4,4,77.94,4.9,4.1,5.0,14.0,3.5
7919,1,5,0,1,57,33,24,45,4.087719298245614,11,292,6,2,67.93,10.9,12.1,6.0,14.0,7.0
7920,1,5,1,1,52,27,25,45,4.115384615384615,13,266,5,2,70.97,9.7,11.1,7.0,10.0,5.0
7921,1,5,0,1,28,15,13,26,4.178571428571429,11,144,5,4,98.21,1.3,1.8,6.0,15.0,3.75
7922,1,3,0,0,47,26,21,39,4.042553191489361,9,236,7,4,93.34,3.2,3.5,4.0,14.0,3.5
7923,1,5,0,1,62,33,29,49,4.161290322580645,11,319,8,3,75.84,7.8,8.5,9.0,12.0,4.0
7924,1,5,0,1,60,22,38,53,4.883333333333334,13,356,12,3,59.64,9.9,11.6,10.0,20.0,6.666666666666668
7925,1,5,1,1,87,48,39,63,4.390804597701149,12,468,5,5,79.19,6.5,7.9,8.0,14.0,2.8
7926,1,5,0,1,58,18,40,46,6.103448275862068,13,411,7,6,53.17,8.3,12.1,13.0,22.0,3.6666666666666665
7927,1,5,1,1,21,10,11,21,4.809523809523808,9,121,4,2,77.74,5.0,6.5,5.0,6.0,3.0
7928,1,5,0,1,63,30,33,45,4.777777777777779,12,363,5,4,46.98,10.6,9.0,11.0,14.0,3.5
7929,1,5,1,1,20,7,13,19,4.65,10,112,4,1,68.1,8.7,10.5,9.0,4.0,4.0
7930,1,5,0,1,33,15,18,28,4.333333333333333,9,175,4,4,79.97,4.2,3.1,7.0,15.0,3.75
7931,1,5,0,1,55,31,24,46,4.0181818181818185,11,275,4,3,86.74,5.7,6.7,6.0,9.0,3.0
7932,1,5,0,1,38,19,19,34,4.552631578947368,12,210,3,4,87.21,3.5,4.8,7.0,15.0,3.75
7933,1,5,0,1,55,25,30,43,4.181818181818182,12,284,5,2,62.01,11.1,12.4,8.0,6.0,3.0
7934,1,5,0,1,44,24,20,37,4.318181818181818,11,233,8,5,87.92,3.2,3.3,4.0,17.0,3.4
7935,1,5,0,1,40,19,21,33,4.075,15,203,7,3,91.82,3.8,4.5,5.0,9.0,3.0
7936,1,5,1,1,39,15,24,33,4.333333333333333,10,207,4,4,78.45,4.8,3.8,5.0,15.0,3.75
7937,1,5,0,1,56,28,28,49,4.214285714285714,11,291,7,5,85.49,4.1,4.0,6.0,25.0,5.0
7938,1,5,0,1,45,21,24,37,4.155555555555557,8,231,8,6,89.24,2.7,1.9,3.0,19.0,3.1666666666666665
7939,1,5,0,1,70,23,47,57,4.614285714285714,17,392,21,1,24.45,25.5,34.2,26.0,7.0,7.0
7940,1,5,1,1,38,22,16,30,3.631578947368421,11,175,1,1,66.75,13.4,14.7,15.0,2.0,2.0
7941,1,5,1,1,31,17,14,27,3.838709677419355,8,149,3,3,94.86,2.6,1.8,3.0,12.0,4.0
7942,1,5,1,1,88,35,53,76,5.215909090909091,15,546,30,6,57.06,8.8,11.1,9.0,25.0,4.166666666666667
7943,1,5,0,1,33,16,17,26,5.303030303030303,23,207,8,1,46.44,15.0,20.0,20.0,2.0,2.0
7944,1,3,0,0,50,26,24,42,4.52,10,275,6,4,75.71,5.8,6.1,7.0,12.0,3.0
7945,1,5,0,1,22,11,11,20,4.954545454545454,15,130,9,3,89.45,2.6,5.5,6.0,9.0,3.0
7946,1,5,0,1,59,29,30,50,4.254237288135593,12,309,4,5,84.88,4.4,4.5,6.0,18.0,3.6
7947,1,5,1,1,24,14,10,22,3.8333333333333335,7,115,3,3,97.2,1.7,0.6,2.0,10.0,3.333333333333333
7948,1,5,0,1,63,33,30,49,3.920634920634921,11,309,6,4,89.28,4.7,4.9,5.0,17.0,4.25
7949,1,5,0,1,26,11,15,21,5.038461538461538,15,156,7,2,58.28,8.4,8.8,8.0,8.0,4.0
7950,1,5,0,1,17,7,10,17,5.0588235294117645,22,102,7,1,63.7,8.4,11.9,9.0,4.0,4.0
7951,1,5,1,1,20,10,10,20,5.25,13,124,3,2,52.87,8.4,8.3,10.0,10.0,5.0
7952,1,5,0,1,52,24,28,45,4.269230769230768,12,273,5,4,83.66,4.8,5.2,6.0,13.0,3.25
7953,1,5,0,1,31,11,20,30,5.032258064516129,11,186,7,4,63.56,6.3,6.1,7.0,16.0,4.0
7954,1,5,1,1,67,35,32,55,3.7611940298507465,8,323,15,1,37.31,24.7,29.8,25.0,22.0,22.0
7955,1,5,0,1,30,17,13,26,3.933333333333333,12,147,12,2,90.6,4.2,5.0,5.0,7.0,3.5
7956,1,5,0,1,67,31,36,51,4.567164179104478,15,372,6,4,71.34,7.5,8.5,8.0,11.0,2.75
7957,1,5,0,1,21,9,12,21,5.3809523809523805,11,133,6,4,83.02,3.0,6.5,3.0,16.0,4.0
7958,1,5,0,1,66,32,34,51,4.166666666666667,11,340,9,4,80.11,6.2,6.5,6.0,16.0,4.0
7959,1,3,0,0,39,22,17,36,4.871794871794871,10,228,4,2,68.6,8.5,11.3,11.0,5.0,2.5
7960,1,5,0,1,19,7,12,18,4.368421052631579,9,101,3,1,69.11,8.3,8.7,8.0,4.0,4.0
7961,1,5,0,1,42,14,28,41,4.690476190476192,10,238,5,3,65.73,7.6,7.7,8.0,12.0,4.0
7962,1,5,0,1,84,41,43,75,4.285714285714286,11,447,10,2,54.23,16.1,19.8,8.0,17.0,8.5
7963,1,5,0,1,29,14,15,28,3.9655172413793114,10,146,3,1,67.42,11.1,11.8,12.0,10.0,10.0
7964,1,5,1,1,63,35,28,53,4.412698412698413,11,341,9,7,79.26,4.4,3.8,4.0,24.0,3.4285714285714284
7965,1,5,0,1,36,21,15,29,3.9722222222222223,8,178,3,1,77.24,11.4,15.3,6.0,4.0,4.0
7966,1,5,0,1,39,20,19,35,3.9743589743589753,13,193,3,2,85.52,6.2,7.0,6.0,8.0,4.0
7968,1,5,0,1,49,27,22,36,4.061224489795919,12,247,7,6,88.53,2.9,1.8,6.0,20.0,3.333333333333333
7969,1,5,0,1,45,26,19,40,4.288888888888889,10,237,7,4,76.93,5.3,4.4,7.0,13.0,3.25
7970,1,5,0,1,27,13,14,25,4.62962962962963,12,152,7,3,79.26,4.4,4.9,7.0,11.0,3.6666666666666665
7971,1,5,0,1,88,39,49,69,4.806818181818182,13,510,14,6,73.47,6.7,8.6,9.0,19.0,3.1666666666666665
7972,1,5,0,1,46,25,21,37,3.6304347826086962,7,212,5,1,67.09,15.3,18.7,19.0,5.0,5.0
7973,1,5,0,1,82,43,39,60,4.219512195121951,11,427,10,7,85.08,4.3,4.5,6.0,25.0,3.571428571428572
7974,1,5,0,1,46,22,24,39,4.108695652173913,11,236,6,1,50.17,17.7,20.9,7.0,11.0,11.0
7975,1,5,0,1,33,20,13,25,4.0,11,164,3,3,85.69,4.0,2.9,6.0,11.0,3.6666666666666665
7976,1,5,0,1,46,24,22,35,4.565217391304348,10,255,3,3,81.33,5.7,7.8,6.0,11.0,3.6666666666666665
